,id,blat,blon,elat,elon,sides,address,type,rate,num_meters,num_safe,num_towed
152,649e9bae-08e1-4aa4-9f5c-8b52cf8fad46,39.9449931,-75.1615006,39.9439217,-75.1618384,B,"400+S+12TH+ST+Philadelphia,+PA",zone,,,,
153,7b5ccb2c-5593-437a-9e69-388420ec32f8,39.9661865,-75.1705434,39.9665667,-75.1722859,B,"2000+WALLACE+ST+Philadelphia,+PA",zone,,,,
154,1279216a-ec7e-4f75-8663-81497943541e,39.9459118,-75.183712,39.9691994,-75.180727,W,"600+TANEY+ST+Philadelphia,+PA",zone,,,,
155,6cb13c0f-15dc-42a3-bcca-d9dd7a7bcbeb,39.9460113,-75.1715935,39.9454316,-75.1717193,E,"400+S+18TH+ST+Philadelphia,+PA",zone,,,,
156,9950ff96-9440-48a5-a3ff-d28109588c3c,39.96205,-75.145021,39.963321,-75.144662,E,"600+N+04TH+ST+Philadelphia,+PA",zone,,,,
157,7750f9f5-f761-4cfc-806c-d8694441beaa,39.9552818,-75.2138863,39.955273,-75.216766,S,"4600+WALNUT+ST+Philadelphia,+PA",zone,,,,
158,c2978322-7189-4e4b-ad66-2e08831f7966,39.9466042,-75.1682015,39.9466042,-75.1682015,S,"2100+DELANCEY+ST+Philadelphia,+PA",zone,,,,
159,15124b77-17a2-4611-b73b-c0917082d5fb,39.97158,-75.212222,39.9731304,-75.2122042,E,"1000+BELMONT+AVE+Philadelphia,+PA",zone,,,,
160,197b597f-b2bb-4556-b51e-e5b8960f6bce,39.9273186,-75.1540051,39.9275338,-75.1556568,B,"500+MORRIS+ST+Philadelphia,+PA",zone,,,,
161,58ee1404-57bf-4e3b-9701-2ba6ad938f06,39.9404918,-75.1712945,39.9407088,-75.1728622,B,"1700+CHRISTIAN+ST+Philadelphia,+PA",zone,,,,
162,23db2d06-dee1-465f-840c-b86ddfb13cf7,39.9176526,-75.1680827,40.0211052,-75.1456128,W,"2600+CAMAC+ST+Philadelphia,+PA",zone,,,,
163,0a4728b4-1782-46e1-956b-ade63cb63e97,39.9327842,-75.1668568,39.9315661,-75.1671326,B,"1400+JUNIPER+ST+Philadelphia,+PA",zone,,,,
164,1bac8ef9-3773-4c06-83ed-e881dae3ffbb,39.942488,-75.181003,39.9427189,-75.182637,B,"2300+CATHARINE+ST+Philadelphia,+PA",zone,,,,
165,12b823e9-f394-4b62-ac31-7d0aaff1f6b4,39.964291,-75.187766,39.9641835,-75.189013,S,"3100+HAVERFORD+ST+Philadelphia,+PA",zone,,,,
166,f9e787e0-7e5c-45b9-962a-b582f019b6a9,40.0103097,-75.1858099,40.0109872,-75.186122,W,"3200+SCOTTS+LN+Philadelphia,+PA",zone,,,,
167,af822f8b-a9d6-429b-b55b-a84026f74c55,39.9412983,-75.1542475,39.941395,-75.155941,B,"700+BAINBRIDGE+ST+Philadelphia,+PA",zone,,,,
168,31b62192-2cf4-45e9-87dd-970f1591dd66,39.9554641,-75.1461337,39.9554641,-75.1461337,N,"400+NEW+ST+Philadelphia,+PA",zone,,,,
169,625a0f6d-2e93-4791-be70-546ac2b2642c,39.938178,-75.15011,39.9368877,-75.1502542,B,"800+S+04TH+ST+Philadelphia,+PA",zone,,,,
170,0addb8d3-0601-48c1-9b82-04b9a93558d6,40.031768,-75.144268,40.0309766,-75.1465229,S,"1300+WAGNER+ST+Philadelphia,+PA",zone,,,,
171,f15ecbde-7444-4350-955b-88fa11cb900c,39.953064,-75.205558,39.9534256,-75.2066979,S,"4100+LOCUST+ST+Philadelphia,+PA",zone,,,,
172,a6733b44-f4ff-4ce3-8ac6-425695e6a141,39.92875,-75.1648557,39.9288336,-75.1666922,B,"1200+MORRIS+Philadelphia,+PA",zone,,,,
173,d86491a0-2759-4b62-80d4-30e0ec32df0c,39.9507498,-75.175781,39.9483667,-75.1762953,E,"200+S+21ST+ST+Philadelphia,+PA",zone,,,,
174,fe9d59ce-e169-4b42-9c68-41eb7683c193,39.9441255,-75.1535095,39.9431857,-75.1537341,E,"400+S+07TH+ST+Philadelphia,+PA",zone,,,,
175,d22dbb50-6b60-40ab-9176-734e3b99e432,39.9330377,-75.1687685,39.9318138,-75.1690272,E,"1400+S+CARLISLE+ST+Philadelphia,+PA",zone,,,,
176,8af535d0-dd0b-4a61-9ce4-de2b00ae162c,39.94148,-75.179548,39.941706,-75.18117,B,"2200+CHRISTIAN+ST+Philadelphia,+PA",zone,,,,
177,b06d374d-b8a4-44d3-b417-244c3d248b75,39.9353006,-75.1443831,39.9332855,-75.1448615,W,"900+WATER+ST+Philadelphia,+PA",zone,,,,
178,0280433c-52ca-4b09-90ce-8e1d694fb2d3,39.919399,-75.1708703,39.919471,-75.172619,B,"1400+PORTER+ST+Philadelphia,+PA",zone,,,,
179,03d0a32d-b993-41c5-876f-6a1c1a5765ed,39.9388879,-75.148177,39.9391737,-75.1497432,S,"300+FITZWATER+ST+Philadelphia,+PA",zone,,,,
180,51f82d09-fe5d-48bb-a05b-551a3ad1eeaf,39.9501909,-75.177661,39.9483176,-75.1622778,S,"2200+ST+JAMES+PL+Philadelphia,+PA",zone,,,,
181,44f2f7f2-23bd-4318-b40c-ca146d3f81e6,39.943587,-75.159274,39.9439493,-75.1601546,S,"1000+LOMBARD+ST+Philadelphia,+PA",zone,,,,
182,bdb0f45e-1570-453e-8cfb-d554fd33792d,39.9672707,-75.1701916,39.969204,-75.169966,B,"700+N+20TH+ST+Philadelphia,+PA",zone,,,,
183,fb29a0ff-b2fe-4448-9b45-c6d8decf42f2,39.931602,-75.1643388,39.9318102,-75.1658665,S,"1200+WILDER+Philadelphia,+PA",zone,,,,
184,a330710f-52fb-476b-a42e-91335036f74c,39.965641,-75.1724983,39.9441668,-75.1772041,W,"600+N+21ST+ST+Philadelphia,+PA",zone,,,,
185,a48ffabc-0f0b-4565-adaa-d9f5c8174d6f,39.9647183,-75.1643903,39.964899,-75.165969,N,"1600+MT+VERNON+ST+Philadelphia,+PA",zone,,,,
186,4256f798-2bc4-473c-9c6b-b9973bad268c,39.9387625,-75.1530818,39.9376688,-75.1534155,B,"800+S+06TH+ST+Philadelphia,+PA",zone,,,,
187,0a9ca78e-2fbd-4df7-8424-e512552217dd,39.9632325,-75.1445631,39.9637041,-75.146569,S,"400+OLIVE+Philadelphia,+PA",zone,,,,
188,fdfca1e3-b473-49b3-be84-78d845610da4,39.9582128,-75.1742405,39.9571115,-75.1658842,S,"2100+SPRING+ST+Philadelphia,+PA",zone,,,,
189,20d190ad-2362-42f1-8960-adb9e720c617,39.9450249,-75.1501645,39.9452436,-75.1517299,S,"500+SPRUCE+ST+Philadelphia,+PA",zone,,,,
190,01630945-998f-45fc-a6ac-49061ae321cd,39.9204867,-75.1597663,39.91928,-75.1600228,E,"2300+FRANKLIN+ST+Philadelphia,+PA",zone,,,,
191,a7f769e9-c2a5-4ba9-a950-d06b7a2a0489,39.963282,-75.171177,39.9636733,-75.1732073,S,"2000+SPRING+GARDEN+ST+Philadelphia,+PA",zone,,,,
192,770e671b-75d9-48f7-a728-5a6d5bbbe874,39.9378729,-75.1484861,39.9364559,-75.1487134,B,"800+S+03RD+ST+Philadelphia,+PA",zone,,,,
193,25105498-55cf-4e2d-8c84-90c906de6fec,39.963562,-75.23988,39.9649965,-75.2394958,W,"100+N+SALFORD+ST+Philadelphia,+PA",zone,,,,
194,3a0b32ac-6136-43ce-ba74-9793cc584a20,39.9413338,-75.1587063,39.9396788,-75.1578637,B,"700+S+09TH+ST+Philadelphia,+PA",zone,,,,
195,84775e5f-7c97-4903-bc90-bd0f549fe288,39.9540881,-75.2119684,39.9543302,-75.213934,B,"4500+LOCUST+ST+Philadelphia,+PA",zone,,,,
196,16bdfd43-6d4b-4359-9022-c087d41d76a5,39.9441863,-75.1771925,39.944237,-75.179005,N,"2100+BAINBRIDGE+ST+Philadelphia,+PA",zone,,,,
197,fb46a3b4-0a19-4d5b-8ebd-558f4a9ca3bd,39.9363366,-75.1537225,39.9351247,-75.1538801,B,"1000+S+06TH+ST+Philadelphia,+PA",zone,,,,
198,e99ef469-472f-4a83-bd10-6f3f29594094,39.916092,-75.167717,39.9164967,-75.1692763,S,"1200+OREGON+AVE+Philadelphia,+PA",zone,,,,
199,4e310cab-2ff3-483f-8a1c-28d15d5e9502,39.92741,-75.164846,39.9262617,-75.1649573,E,"1800+SARTAIN+Philadelphia,+PA",zone,,,,
200,2ed2b79d-fe0c-4ac8-9160-32df461ad31a,39.9622631,-75.1959165,39.962107,-75.197307,B,"3700+SPRING+GARDEN+ST+Philadelphia,+PA",zone,,,,
201,3ad724bf-2a0d-4b5a-99dc-9d8f56aba1e0,39.970296,-75.126759,39.9714023,-75.1271523,B,"1100+E+MONTGOMERY+AVE+Philadelphia,+PA",zone,,,,
202,c17cf6ec-66b8-4daa-a73c-0d87d12063bc,39.9232788,-75.1613101,39.923328,-75.163029,S,"900+SNYDER+AVE+Philadelphia,+PA",zone,,,,
203,8be972dc-d8fd-45b2-8caf-19efc6992639,39.948218,-75.176446,39.94843,-75.178235,S,"2100+SPRUCE+ST+Philadelphia,+PA",zone,,,,
204,be9de2ba-a972-471d-bb0a-821cb068b976,40.0235174,-75.0837872,40.0222978,-75.0811006,N,"1300+DYRE+ST+Philadelphia,+PA",zone,,,,
205,00b6c97d-233a-48a7-9a3c-f54d5fdf5630,39.9437316,-75.1673433,39.9439229,-75.168903,B,"1500+SOUTH+ST+Philadelphia,+PA",zone,,,,
206,7ee14980-7c57-495b-812d-6c204141f617,39.9348908,-75.1571055,39.9352113,-75.1587074,B,"800+ELLSWORTH+ST+Philadelphia,+PA",zone,,,,
207,71ea97ae-b773-4109-a92e-cac8cb4eabe0,39.9433918,-75.1755054,39.9436177,-75.1774269,S,"2000+PEMBERTON+ST+Philadelphia,+PA",zone,,,,
208,b390fb82-5c46-411c-bba7-768179ddfe33,39.9635738,-75.1573367,39.9637603,-75.1589454,B,"1200+MT+VERNON+ST+Philadelphia,+PA",zone,,,,
209,4eabadf9-49a6-460d-8f7a-412e9199a808,39.9281221,-75.1696097,39.9269286,-75.1698992,W,"1800+S+ROSEWOOD+ST+Philadelphia,+PA",zone,,,,
210,5668a5cb-4b76-41a5-a7a4-69193e633cc2,39.94843,-75.178235,39.9486076,-75.1791791,S,"2200+SPRUCE+ST+Philadelphia,+PA",zone,,,,
211,8292cd29-8fe0-4f34-9681-e9e58bf842b0,39.9352113,-75.1587074,39.9355807,-75.160202,B,"900+ELLSWORTH+ST+Philadelphia,+PA",zone,,,,
212,c9284a6a-453f-4b56-9d1c-1b96ab819bfd,40.0101746,-75.1921472,40.0686591,-75.052265,W,"3300+ARNOLD+ST+Philadelphia,+PA",zone,,,,
213,0d74e72f-94e2-400c-b264-a33ca065a48d,39.9221699,-75.1724839,39.9209159,-75.1727497,E,"2300+S+HICKS+ST+Philadelphia,+PA",zone,,,,
214,b6842536-36ac-4129-811e-a8efed1f4f1d,39.9331894,-75.1609422,39.9320428,-75.1609922,B,"1300+S+10TH+ST+Philadelphia,+PA",zone,,,,
215,2dca56ae-c587-453a-b918-460b82e9698c,40.0264799,-75.1452376,40.027488,-75.1539755,B,"1300+W+ELEANOR+ST+Philadelphia,+PA",zone,,,,
216,76b191a4-ab52-46d0-864a-7904d10171f3,39.9701657,-75.1432901,39.971291,-75.143006,B,"1200+N+04TH+ST+Philadelphia,+PA",zone,,,,
217,6558bad6-8d1f-415d-82c5-8e2615808a77,40.0243053,-75.1457156,40.026002,-75.145602,B,"4700+N+13TH+ST+Philadelphia,+PA",zone,,,,
218,c4b257f1-9198-47d8-b201-5eb7afeb2576,39.9399481,-75.1748662,39.9402403,-75.1760801,N,"1900+CARPENTER+ST+Philadelphia,+PA",zone,,,,
219,95f6db45-f8b6-468c-80e0-df22a83a8fca,39.9698653,-75.1320316,39.9710705,-75.1326811,B,"1200+N+MARLBOROUGH+Philadelphia,+PA",zone,,,,
220,a007d400-4cad-4747-914b-abce2ababbf4,39.964899,-75.165969,39.965164,-75.1675341,N,"1700+MT+VERNON+ST+Philadelphia,+PA",zone,,,,
221,e95c1b30-5e48-4aa0-8139-129726f97a2d,39.9338398,-75.1456722,39.9342266,-75.1471859,B,"100+LEAGUE+ST+Philadelphia,+PA",zone,,,,
222,8ee2a1c9-3e57-4cc6-b387-df88b706c196,39.9585965,-75.1925977,39.9581027,-75.1778071,N,"3500+RACE+ST+Philadelphia,+PA",zone,,,,
223,59247d4b-ed64-4ff2-abc5-66f8084dd26a,39.9409577,-75.1778948,39.941054,-75.17963,N,"2100+MONTROSE+ST+Philadelphia,+PA",zone,,,,
224,6cf763fd-3808-4927-98ac-d21b6e74a614,39.9879163,-75.2499215,39.9856863,-75.2546981,B,"6300+OVERBROOK+AVE+Philadelphia,+PA",zone,,,,
225,55bf5f3b-ead9-4752-99f4-de27d1be3a4c,39.9624431,-75.1958008,39.963622,-75.1960028,B,"500+N+37TH+ST+Philadelphia,+PA",zone,,,,
226,01e48930-205c-4b41-a0fe-c2c57278f95f,39.9332054,-75.1550114,39.9334888,-75.1558645,S,"600+MANTON+Philadelphia,+PA",zone,,,,
227,dd53fd2b-8134-41e6-8fd1-45b634da1e46,39.958703,-75.205313,39.9588142,-75.2062634,B,"4100+POWELTON+AVE+Philadelphia,+PA",zone,,,,
228,d337eb6f-1e45-4246-806d-e3eb5e5da91b,39.9586906,-75.2272011,39.9571492,-75.227513,W,"100+S+53RD+ST+Philadelphia,+PA",zone,,,,
229,f8092194-4f63-4393-8649-9ce45fd35ff6,40.0420489,-75.1369836,40.0436655,-75.1368262,B,"5900+N+10TH+ST+Philadelphia,+PA",zone,,,,
230,4a857345-f511-44dd-a54e-a40a4fb2d076,39.944237,-75.179005,39.9446121,-75.1806709,B,"2200+BAINBRIDGE+ST+Philadelphia,+PA",zone,,,,
231,750d8d59-418d-4f45-b150-6ce5dab60e5e,40.0382361,-75.1404546,40.0394187,-75.140196,B,"5600+MARVINE+ST+Philadelphia,+PA",zone,,,,
232,8faa4629-cafe-42be-afb5-b51137858dbe,39.9405453,-75.1559411,39.9407452,-75.1575061,N,"800+FITZWATER+ST+Philadelphia,+PA",zone,,,,
233,8e445cd4-846c-4731-916d-ad1a434b6270,39.974311,-75.156789,39.9755739,-75.1563249,W,"1400+N+13TH+ST+Philadelphia,+PA",zone,,,,
234,7dbd0f3b-a888-4c17-a067-a172d66d9caa,39.9425526,-75.1539482,39.9427793,-75.1553894,S,"700+RODMAN+ST+Philadelphia,+PA",zone,,,,
235,8fcf0808-a53c-40fb-9263-88c505a60497,39.9332691,-75.1554379,39.9190854,-75.1584838,W,"1200+SHERIDAN+ST+Philadelphia,+PA",zone,,,,
236,e05680f5-4e5d-4b3e-8a05-7d3d646f8000,39.979217,-75.1356176,39.9803985,-75.1352035,B,"1900+N+MASCHER+ST+Philadelphia,+PA",zone,,,,
237,9d594c55-646b-4a7c-a24f-31dd06a15d77,39.9460297,-75.2164518,39.945026,-75.2152654,B,"1000+S+48TH+ST+Philadelphia,+PA",zone,,,,
238,d704f145-8dfc-4900-91c5-1e585ee1a79f,39.9455025,-75.1532139,39.9441255,-75.1535095,E,"300+S+07TH+ST+Philadelphia,+PA",zone,,,,
239,17b33b7d-701c-45be-b4a4-f9b3c3d735ae,39.9362683,-75.1737057,39.9365759,-75.1752591,S,"1800+MANTON+ST+Philadelphia,+PA",zone,,,,
240,5a2ca906-0d79-47b2-9db9-173451b54278,39.9677221,-75.141999,39.9679445,-75.1435915,B,"300+W+GEORGE+ST+Philadelphia,+PA",zone,,,,
241,d1edf783-797b-4526-bbca-452adacc62fd,40.0136395,-75.1847804,40.0126224,-75.1866326,B,"3300+BOWMAN+ST+Philadelphia,+PA",zone,,,,
242,676cb40a-9271-48b2-ac0c-1753e17ea762,39.9523187,-75.207875,39.9535962,-75.2077875,E,"300+ST+MARKS+SQ+Philadelphia,+PA",zone,,,,
243,d77aa100-cc52-4acb-b12b-31d50c797af9,39.9122105,-75.1827921,39.910395,-75.182929,E,"3100+S+20TH+ST+Philadelphia,+PA",zone,,,,
244,16d8076d-6434-4f81-b771-b3eb236d1802,39.9423021,-75.1555969,39.9425847,-75.1570964,N,"800+SOUTH+ST+Philadelphia,+PA",zone,,,,
245,2fa97dae-0434-487c-a7eb-088d8e2c0f61,39.9624438,-75.1697067,39.9648686,-75.169103,W,"500+N+19TH+ST+Philadelphia,+PA",zone,,,,
246,7dae5c56-d210-45e8-9db8-17f2fb6c2e04,39.9363366,-75.1537225,39.9351247,-75.1538801,B,"1000+S+06TH+ST+Philadelphia,+PA",zone,,,,
247,b4281801-e283-4d74-8f94-217cdab96d3b,39.9964646,-75.2321143,39.9962002,-75.2329142,B,"5200+REXFORD+RD+Philadelphia,+PA",zone,,,,
248,0c8e9778-f6f2-4a3a-ba48-0b434d7e2f6d,39.9381682,-75.1520874,39.9384319,-75.1530408,S,"500+KAUFFMAN+ST+Philadelphia,+PA",zone,,,,
249,9c8b2b9f-e1ba-4231-9dc6-a2719998c9a6,39.9413031,-75.1847197,39.9416521,-75.1862885,B,"2500+CARPENTER+ST+Philadelphia,+PA",zone,,,,
250,65c3892a-1ea4-4788-a16f-6842c4c2db7e,39.9189454,-75.1671041,39.9189719,-75.168824,N,"1200+PORTER+ST+Philadelphia,+PA",zone,,,,
251,05a8c403-d60e-4f90-bff2-7537a27e74d5,39.9391041,-75.1816368,39.9380471,-75.1818684,B,"1100+S+23RD+ST+Philadelphia,+PA",zone,,,,
252,e0b1d056-b0c0-48fb-a8e5-aaed39339d5a,39.9451145,-75.1500649,39.9437361,-75.1503653,E,"300+S+05TH+ST+Philadelphia,+PA",zone,,,,
253,04e17378-3bd5-4c79-bbb8-e01a5e7b52e3,39.9301929,-75.1663318,39.930479,-75.168469,B,"1300+TASKER+ST+Philadelphia,+PA",zone,,,,
254,9d49f12b-65fe-4119-b98a-97ff67161c90,39.9325099,-75.1744965,39.9327219,-75.1761151,B,"1800+DICKINSON+ST+Philadelphia,+PA",zone,,,,
255,35466c5e-b9c3-4e2b-8cf6-f813e186c896,39.9674718,-75.1400222,39.9677221,-75.141999,N,"200+W+GEORGE+ST+Philadelphia,+PA",zone,,,,
256,4052db65-b41f-4e34-8167-75fbe9e57597,40.057098,-75.13737,40.057616,-75.1386772,S,"1200+N+69TH+AVE+Philadelphia,+PA",zone,,,,
257,3184eb2b-42a3-401e-9835-03de89c73864,39.9427279,-75.1506686,39.9430061,-75.1521254,S,"500+LOMBARD+ST+Philadelphia,+PA",zone,,,,
258,3ebed491-e02d-4c78-ace7-c258ae74c85c,39.9372583,-75.1485206,39.9375338,-75.1500875,B,"300+QUEEN+ST+Philadelphia,+PA",zone,,,,
259,5192a617-fbc4-4a8b-9f9e-f28529952cef,39.9328255,-75.1458598,39.9334986,-75.1484283,N,"100+ELLSWORTH+ST+Philadelphia,+PA",zone,,,,
260,0d3a341d-7c78-493a-a399-62aca8d8fcf4,40.0165853,-75.0863351,40.0157092,-75.0846358,B,"1500+OVERINGTON+ST+Philadelphia,+PA",zone,,,,
261,738f20a5-403c-41d8-a1fb-76f51e0bf00e,39.9489831,-75.1811622,39.9473065,-75.1816655,B,"300+S+25TH+ST+Philadelphia,+PA",zone,,,,
262,17dc828a-91be-4cec-97d6-51f1d28a784e,40.043868,-75.1390052,40.0453459,-75.1386836,B,"6000+MARVINE+ST+Philadelphia,+PA",zone,,,,
263,2a761997-e998-4df0-a854-9bc609cf817e,39.9415719,-75.1641704,39.9417988,-75.1659858,S,"1300+FITZWATER+ST+Philadelphia,+PA",zone,,,,
264,d0afbd3b-6923-4431-a915-406e39ba62e2,39.9391737,-75.1497432,39.93982,-75.1515858,S,"400+FITZWATER+ST+Philadelphia,+PA",zone,,,,
265,49061cc8-aeb6-41df-a2f7-413885d4f47f,39.9253147,-75.1704067,39.936735,-75.155323,B,"900+PASSYUNK+AVE+Philadelphia,+PA",zone,,,,
266,402d2db8-a69d-4736-915f-5e3eadae8d57,39.9429167,-75.167497,39.940946,-75.1680122,B,"700+S+15TH+ST+Philadelphia,+PA",zone,,,,
267,8d20ee0a-a994-482d-b871-b5460d3c7747,39.9435666,-75.1568683,39.9425249,-75.1572635,E,"500+S+09TH+ST+Philadelphia,+PA",zone,,,,
268,fd9259c4-b09b-45d3-9df1-36029fc02530,39.9396609,-75.1721384,39.9266669,-75.1747708,E,"1000+S+COLORADO+ST+Philadelphia,+PA",zone,,,,
269,4f4093bf-8d34-4429-8083-0aa2a9a98a62,39.9586604,-75.1721529,39.9593336,-75.1719249,E,"200+N+20TH+ST+Philadelphia,+PA",zone,,,,
270,a0e53f4f-2863-474b-b8bf-209b96799e22,39.9288914,-75.1658758,39.9270435,-75.1659367,E,"1700+S+ISEMINGER+ST+Philadelphia,+PA",zone,,,,
271,d4047410-6bd4-44db-8f79-da6e9ab60597,39.9576431,-75.1742768,39.9578537,-75.1758259,N,"2100+RACE+ST+Philadelphia,+PA",zone,,,,
272,24170ec6-8887-49e2-a9d8-ce521de9d351,39.9387795,-75.164383,39.9375526,-75.1646509,E,"1000+S+13TH+ST+Philadelphia,+PA",zone,,,,
273,d2db5846-d97d-43de-8b7d-cd0548409a7f,40.0426243,-75.1417386,40.0428917,-75.143902,S,"1300+NEDRO+AVE+Philadelphia,+PA",zone,,,,
274,6381e1b4-cab0-4a59-93b6-478e254c0c73,39.9509019,-75.2306709,39.9494122,-75.2309816,B,"600+S+54TH+ST+Philadelphia,+PA",zone,,,,
275,a338e338-6f1c-47ee-b6f4-efe764301ba2,39.946624,-75.1818399,39.9456956,-75.1818893,B,"500+S+25TH+ST+Philadelphia,+PA",zone,,,,
276,771986d1-6a7c-4cb5-b074-72a5f4a68535,39.95009,-75.1797716,39.9501897,-75.1806842,N,"2400+LOCUST+ST+Philadelphia,+PA",zone,,,,
277,df1a503c-3c28-4e5d-be91-4ecae72b3de5,39.9400213,-75.1527908,39.9402884,-75.154334,B,"600+FITZWATER+ST+Philadelphia,+PA",zone,,,,
278,aec9580f-2daf-4d28-95db-25ca8c520234,39.9591,-75.2313351,39.9576553,-75.2314745,W,"100+S+55TH+ST+Philadelphia,+PA",zone,,,,
279,0af85f43-7be7-4be0-a0cc-ba33e48c8801,39.9261219,-75.1639332,39.9263339,-75.1655712,B,"1100+MIFFLIN+ST+Philadelphia,+PA",zone,,,,
280,3123c82c-83d5-4fda-a591-7fbf71d2018d,40.0026994,-75.1488365,40.0029019,-75.1504116,B,"1200+WESTMORELAND+ST+Philadelphia,+PA",zone,,,,
281,42dc7cb8-b585-49ba-897c-2a667374ca49,40.0210375,-75.0756102,40.017247,-75.0727574,B,"1700+GRANITE+ST+Philadelphia,+PA",zone,,,,
282,75d9c5ed-fecf-45ae-bde9-8f970c2d0f44,39.9487685,-75.1742402,39.9490006,-75.1761263,N,"2000+RITTENHOUSE+SQ+Philadelphia,+PA",zone,,,,
283,9e5802c6-2417-4c50-bde0-18b761b4351f,39.9475989,-75.182804,39.9504288,-75.2013458,B,"2600+PINE+ST+Philadelphia,+PA",zone,,,,
284,824120f1-c10d-4da4-99e5-38bd945e0916,39.9723905,-75.1341415,39.9726586,-75.1333295,S,"200+BELGRADE+ST+Philadelphia,+PA",zone,,,,
285,fb5b99b5-f594-4333-98ff-0fb26472c893,40.722237,-76.1199361,39.9555635,-75.1400794,W,"200+WATER+ST+Philadelphia,+PA",zone,,,,
286,aff0701a-73fb-4c3c-836f-c89c7b18d00e,39.9780174,-75.1638035,39.9794237,-75.1634992,E,"1600+N+BOUVIER+ST+Philadelphia,+PA",zone,,,,
287,bf5269aa-a8f5-41bc-bc3a-335c7f74a632,39.9643694,-75.1644434,39.9671638,-75.1637522,B,"600+N+16TH+ST+Philadelphia,+PA",zone,,,,
288,b61e0907-d2e2-416e-bb5e-5bfa039b3ad1,39.9522292,-75.2069661,39.951141,-75.2071905,E,"300+S+42ND+ST+Philadelphia,+PA",zone,,,,
289,263a0ea3-fb1a-4777-8e7a-e5fd4b008007,39.9589175,-75.2023322,39.958703,-75.205313,N,"4000+POWELTON+AVE+Philadelphia,+PA",zone,,,,
290,1befe499-925d-4c0c-8322-b2c4c65388f3,39.961554,-75.1886626,39.96134,-75.1898269,B,"3200+BARING+ST+Philadelphia,+PA",zone,,,,
291,b57df5a1-546c-44ba-aac9-d48d1b673aa8,39.9625835,-75.2325396,39.9640909,-75.2322262,B,"100+N+56TH+ST+Philadelphia,+PA",zone,,,,
292,6a02a4f7-a408-465a-b7c5-89fc0600a099,39.9432693,-75.1738002,39.9433918,-75.1755054,S,"1900+PEMBERTON+ST+Philadelphia,+PA",zone,,,,
293,56936d8e-8e2a-4d87-8fb0-a4d306a1cb0c,39.9513336,-75.2095402,39.9495223,-75.20925,W,"400+S+43RD+ST+Philadelphia,+PA",zone,,,,
294,a1ea54b6-7a22-4cc0-ba68-8ea2c4f1db5e,39.950303,-75.1419848,39.9505742,-75.1442561,N,"100+CHURCH+ST+Philadelphia,+PA",zone,,,,
295,ae906413-3799-4d9a-893a-56b406190d35,39.9184201,-75.1733066,39.9171772,-75.1735636,E,"2600+S+HICKS+ST+Philadelphia,+PA",zone,,,,
296,4ea398fa-fc32-45ef-8cab-872f5a3424f9,40.0390589,-75.1466042,40.040093,-75.1464867,B,"5600+N+15TH+ST+Philadelphia,+PA",zone,,,,
297,5d9e7512-8259-48a2-a8bf-0f1244b9c71d,39.9432676,-75.1697617,39.9423241,-75.169969,W,"700+SMEDLEY+ST+Philadelphia,+PA",zone,,,,
298,c6de2302-1f46-4c54-b90a-379c99d20308,39.9417009,-75.1744519,39.9419317,-75.1761496,B,"1900+CATHARINE+ST+Philadelphia,+PA",zone,,,,
299,6e14245a-f499-4c4f-b470-7fe3aa2494cf,39.98003,-75.164428,39.9811601,-75.1641224,B,"1700+N+18TH+ST+Philadelphia,+PA",zone,,,,
300,7dae2a8e-844c-4d09-b82d-d6a6d31ac3bb,40.0151296,-75.1865394,40.0141865,-75.1884877,B,"3300+TILDEN+ST+Philadelphia,+PA",zone,,,,
301,59155b8f-2aa2-491c-990b-0ebc055416a2,39.9429032,-75.1513529,39.9419057,-75.1515328,W,"500+RANDOLPH+ST+Philadelphia,+PA",zone,,,,
302,6e4ec50d-995f-4cb5-98a4-523bbd75d1c9,39.940851,-75.174442,39.9412033,-75.1758689,S,"1900+CHRISTIAN+ST+Philadelphia,+PA",zone,,,,
303,3a9de555-712f-47e9-9ddb-829e499eda9a,39.9487637,-75.2126067,39.9477525,-75.2113749,W,"1000+S+45TH+ST+Philadelphia,+PA",zone,,,,
304,1fadcdec-d9d3-488b-bcf6-3aff3299abf9,39.9469922,-75.1804537,39.9471413,-75.1815897,S,"2400+WAVERLY+ST+Philadelphia,+PA",zone,,,,
305,ad233fb9-29b0-44c8-a67f-cb3260d990be,39.9288,-75.185668,39.928615,-75.188016,B,"2400+MIFFLIN+ST+Philadelphia,+PA",zone,,,,
306,1b60b384-9da8-4725-9a41-71266d15b903,40.04035,-75.1526274,40.0136619,-75.1587037,B,"5700+N+19TH+ST+Philadelphia,+PA",zone,,,,
307,ddd9cf3b-ebb9-47af-b249-28e604f6042a,39.9507615,-75.2166935,39.9510203,-75.2186987,B,"4700+LARCHWOOD+ST+Philadelphia,+PA",zone,,,,
308,efb73a53-5ecb-44f1-996f-b8cdd86d9ac1,39.916298,-75.168808,39.914733,-75.1690223,W,"2700+ISEMINGER+ST+Philadelphia,+PA",zone,,,,
309,40483310-00e0-40f3-869a-bd68bcdb13dc,39.970664,-75.179132,39.9725988,-75.1786063,E,"800+BAMBREY+ST+Philadelphia,+PA",zone,,,,
310,051d8a95-21bc-4b60-a691-c8c7d0c10a5a,39.9411308,-75.1525512,39.9412983,-75.1542475,N,"600+BAINBRIDGE+ST+Philadelphia,+PA",zone,,,,
